text,label
/** * Create an empty but initialized instance of a UML Constraint. * * @return an initialized UML Constraint instance. * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
/** * Create an EnumerationLiteral. * @return Object new Enumeration * @since UML 1.4 * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
/** * Create an empty but initialized instance of a UML ElementResidence. * * @return an initialized UML ElementResidence instance. * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
"// TODO: In UML 2.0, ClassifierRole, AssociationRole, and // AssociationEndRole have been replaced by the internal // structure of the Collaboration",1
/** * Create an empty but initialized instance of a UML Interface. * * @return an initialized UML Interface instance. * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
/** * Create an empty but initialized instance of a UML Flow. * * @return an initialized UML Flow instance. * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
/** * Create a UML PrimitiveType. * * @since UML 2.1.1 * @return an initialized UML Primitive instance. * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
/** * Builds a manifestation of an element for an artifact. * * @param utilizedElement is the packageable element * @return manifestation * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
/** * Create a UML TemplateArgument. * * @since UML 1.4 * @return an initialized TemplateArgument instance. * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
// This checks the order in addition to the contents // Is that really what we want here? - tfm 20070603,1
/** * Builds a class with a given name. * * @param name the given name * @return Class * @see #buildClass() * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
/** * Builds a method with a given name. * * @param name is the given name * @return method * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
// TODO: Find a way to replace this dependency on Project,1
/** * Recognizer for primary objects. A primary object is an object that is * created by the parser or by a user. Object that are created as a side * effect of importing some other object are not. * <p> * TODO: This doesn't belong in the Facade. It's a higher level function * used specifically for certain reverse engineering operations. - tfmorris * * @param handle * candidate * @return true if primary object. */,1
// TODO: This is a temporary crutch to use until all Figs are updated // to use the constructor that accepts a DiagramSettings object,1
/** * Recognizer for Parameter's with a DirectionKind of Return. * TODO: This is a duplicate of {@link #hasReturnParameterDirectionKind(Object)} * @param handle candidate parameter * @return true if handle is a return parameter. */,1
"/** * Recognizer for ModelElements with package visibility. * * TODO: This method name was chosen for compatibility with * the existing naming scheme, but has the potential of * clashing with some future use. * * @param handle candidate * @return true if handle has package visibility */",1
/** * Recognizer for ModelElements which have the <<singleton>> Stereotype * applied. * <p> * TODO: Moved this out of the Facade to someplace elese since it's not * Model subsystem specific - tfm 20070607 * * @param handle * candidate * @return true if handle is a singleton. */,1
// this should be moved to a ui action.,1
"/** * Return the tagged value with a specific tag. <p> * * Warning: this method returns only the first TaggedValue found * with the given name. Hence, this method is a simplification of * the real problem and should be avoided. * * TODO: What should be done about the above problem? Options are * to deprecate the method, throw an exception if the name is ambiguous, * or leave the caller to figure it out themselves. * * @param handle The model element the tagged value belongs to. * @param name The tag name. * @return The found tag, null if not found */",1
